"output","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty","penalty"
"78",359381.3664,-9768.30435200001,-8626.66999705699,-7390.51842574096,-5976.62546261144,-4562.73249948188,-3148.83953635239,-2261.99484136401,-1737.443256258,-378.11817049596,535.517418513511,1142.27713168492,1401.73369717471,1608.12136123431,1659.67218793309,1737.62301463186,1815.57384133062,1893.52466802941,1945.07549472817,2023.02632142694,2096.67261164212,2083.87056894538,2044.66852624867,2031.86648355193,2019.06444085522,1979.86239815848,2161.32355379796,2535.02192101382,2914.36891508699,3293.71590916022,3673.06290323338,4052.4099724173,4431.7569664905,4811.10396056368,5190.45095463691,5569.7979487101,5949.14494278327,6328.49193685647,6707.83893092969,6934.96777906848,7227.96547013099,7482.1816929296,7670.12180045358,7758.06190797756,7819.60201550156,7957.54212302557,8045.48223054956,8107.02233807356,8194.96244559754,8282.90255312153,8420.84266064555,8509.06288162737,8606.90413690956,8704.74539219178,8902.58664747395,9100.42790275614,9298.26915803834,9496.11041332054,9693.95166860273,9891.79292388492,10089.6341791671,10287.4754344493,10485.3166897315,10683.1579450137,10880.9992002959,11078.8404555781,11276.6817108603,11474.5229661425,11672.3642214247,11870.2054767068,12068.046731989,12265.8880264438,12463.729281726,12661.5705370082,12859.4117922904,13057.2530475726,13255.0943028548,13452.935558137,13650.7768134192,13848.6180687014,14046.4593239836,14222.7199275075,14370.0952523449,14468.108351292,14566.1214502391,14664.1345491863,14762.1476481334,14860.1607470805,14958.1738460277,15053.0937784124,15134.7713608683,15153.9664576,15153.9664576,15153.9664576,15153.9664576,15153.9664576,15153.9664576,15153.9664576,15153.9664576,15153.9664576,15153.9664576
"79",376493.5807,-8570.449351,-7374.45521683492,-6058.01626913185,-4576.79972819777,-3095.58318726369,-1614.36664632965,-914.278328750501,-364.749825042236,184.778678666,956.645367681223,1437.09305796772,1707.64678726604,1795.02122476311,1875.42668288213,1955.83214100114,2036.23759912014,2090.24305723916,2170.64851535815,2251.05397347714,2245.0508365679,2203.98215909724,2189.31348162661,2174.64480415592,2159.97612668529,2367.74726585149,2753.52749838041,3139.30773090934,3525.08796343827,3884.46819596717,4270.24842849612,4656.02873218233,5041.80896471125,5427.58919724017,5786.9694297691,6183.9363073772,6581.34619414197,6944.31012735587,7303.69035988479,7608.83621230064,7804.46817365025,7900.10013499984,8019.33209634945,8114.96405769905,8210.59601904864,8306.22798039824,8375.45994174783,8471.09190309745,8566.72386444705,8662.35582579665,8731.58778714623,8827.21978200374,8987.34251797209,9194.60413355757,9401.86574914302,9609.1273647285,9816.38898031395,10023.6505958994,10230.9122114849,10438.1738270703,10645.4354426558,10852.6970582413,11059.9586738268,11267.2202894122,11474.4819049977,11681.7435205831,11889.0051361686,12096.2667517541,12303.5283673395,12510.789982925,12718.0515985105,12925.3132551337,13132.5748707192,13339.8364863047,13547.0981018901,13754.3597174756,13961.6213330611,14168.8829486465,14376.144564232,14539.436589042,14689.6537232737,14839.8708575053,14990.087991737,15140.3051259687,15290.5222602003,15440.739394432,15586.6452459537,15619.0871499817,15636.2004943879,15653.313838794,15670.4271832002,15687.5405309948,15704.6538754009,15721.767219807,15735.7817438,15735.7817438,15735.7817438,15735.7817438,15735.7817438,15735.7817438,15735.7817438
"80",394420.6059,-7315.557587,-6062.61529201269,-4662.06602436512,-3110.3202430477,-1558.57446173026,-78.0840020195901,497.610714976487,1073.30543197259,1649.00014896867,2156.87394798387,2244.10462802646,2302.28647084985,2360.46831367329,2418.65015649669,2476.8319993201,2535.0138421435,2519.57707148511,2478.15775219847,2436.73843291182,2395.31911362517,2467.26708114319,2744.15831180912,3021.04954247507,3297.940773141,3574.83200380695,3851.72323447288,4128.61446513882,4405.50569580475,4682.39692647068,4966.64158304906,5369.53405037055,5772.42644314656,6175.31883592253,6551.8112286985,6954.7036214745,7357.59601425048,7734.20465621882,7937.8947247747,8065.1847933306,8168.87486188649,8272.56493044237,8376.25499899827,8453.54506755414,8557.23513611003,8660.92520466592,8764.6152732218,8868.30534177771,8945.59541033357,9049.28547888948,9152.97554744536,9273.52679897088,9490.65733237079,9707.7878657707,9924.91839917061,10142.0489325705,10359.1794659704,10576.3099993703,10793.4405327702,11010.5710661701,11227.70159957,11444.83213297,11661.9626663699,11879.0931997698,12096.2237331697,12313.3542665696,12530.4847999695,12747.6153333694,12964.7458667693,13181.8764001692,13399.0069335691,13616.1375099609,13833.2680433608,14050.3985767607,14267.5291101606,14467.8679985439,14625.2378346777,14782.6076708116,14939.9775069455,15097.3473430794,15254.7171792132,15412.0870153471,15569.456851481,15664.7608528975,15732.4896431324,15800.2184333672,15867.947223602,15935.6760138369,16003.4048040717,16071.1335943065,16138.8623845414,16206.5911881865,16226.9822006115,16244.9104097914,16262.8386189711,16280.766828151,16298.6950373308,16316.6232465106,16334.5514556904,16345.3006006,16345.3006006
"81",413201.24,-6813.29999999999,-5396.35416789453,-3803.34585720126,-2073.36878580191,-290.591714402515,1188.55300402141,1948.80360482569,2709.05420562997,3469.30480643424,3916.20742881292,4031.62793807287,4092.58015314606,4153.53236821927,4214.48458329246,4275.43679836566,4291.23279630914,4247.84126495104,4204.44973359293,4161.05820223481,4200.69874393677,4490.77435901581,4780.84997409485,5070.9255891739,5361.00120425291,5651.07681933197,5941.15243441101,6231.22804949006,6521.3036645691,6811.37927964814,7101.45489472717,7391.53056724119,7681.60618232023,7971.68179739929,8120.0700653716,8226.60844754204,8488.36547622042,8650.49734486816,8736.22921351589,8848.36108216362,8960.49295081136,9072.6248194591,9184.75668810683,9296.88855675458,9382.6204254023,9494.75229405002,9606.88416269777,9719.01603134551,9781.14789999324,9893.27976864095,10008.1742838704,10235.6436961296,10463.1130633499,10690.5824305701,10918.0517977904,11145.5211650106,11372.9905322309,11600.4598994511,11827.9292666714,12055.3986338916,12282.8680011119,12510.3373683322,12737.8067355524,12965.2761027727,13192.7454699929,13420.2148372132,13647.6842044334,13875.1535716537,14102.6229388739,14330.0923060942,14557.5616733145,14785.0310855737,14972.956805236,15137.8199245974,15302.6830439589,15467.5461633204,15632.4092826818,15797.2724020433,15962.1355214048,16090.5675669121,16161.5213144853,16232.4750620586,16303.4288096319,16374.3825572052,16445.3363047785,16516.2900523518,16587.2437999251,16658.1975474984,16729.1512950717,16800.105042645,16871.0587902182,16942.0125518404,17012.9662994137,17083.920046987,17154.8737945602,17225.8275421336,17294.4842825695,17310.2062,17310.2062,17310.2062,17310.2062
"82",432876.1281,-6035.5,-4507.36036443675,-2773.34781406859,-917.271721102865,938.804371862861,2247.80627358267,3012.84092437726,3753.9773181068,4471.11927235659,4743.36621558767,4916.53290302079,5089.69955616695,5262.8662093131,5488.83286245925,5704.42935941681,5821.08386009547,5937.73836077414,6054.3928614528,6163.30913664268,6467.19692050231,6771.08470436191,7074.97248822151,7378.86027208112,7682.74805594074,7986.63583980034,8290.52362365994,8594.41140751954,8898.29919137915,9202.18697523876,9506.07475909837,9809.96260312777,10081.4968474281,10166.7603263527,10252.0238052774,10337.287284202,10322.5507631267,10307.8142420513,10293.0777209759,10228.3411999006,10213.6046788252,10198.8681577498,10209.273526129,10303.8491575211,10374.8247889132,10495.8004203053,10616.7760516975,10737.7516830896,10858.7273144817,10979.7029458738,11165.7242209437,11404.0247605063,11642.3252528854,11880.6257452645,12118.9262376436,12357.2267300228,12595.5272224019,12833.827714781,13072.1282071601,13310.4286995392,13548.7291919183,13787.0296842974,14025.3301766766,14263.6306690557,14501.9311614348,14740.2316538139,14978.532146193,15216.8326385722,15455.1331309513,15638.9977636982,15811.7109645968,15984.4241996926,16157.1374005913,16329.8506014899,16502.5638023885,16675.2770032871,16757.9198347128,16832.2520983907,16906.5843620686,16980.9166257465,17055.2488894244,17129.5811531023,17203.9134167802,17278.2456804581,17352.577944136,17426.9102078139,17501.2424714918,17575.5747351696,17649.9069988475,17724.2392625254,17798.5715262033,17872.903804599,17947.2360682769,18011.3590676138,18066.0151438475,18120.6712200813,18175.327296315,18229.9833725488,18284.6394487825,18339.2955250162,18359
"83",453487.8508,-6276.4411368,-4570.18221987272,-2626.8205055741,-652.136339951961,1292.31821339742,2434.66507093885,3256.89808512662,4079.1310993144,4760.09551007394,4987.31447692412,5214.53348876369,5441.7524556139,5668.97142246409,5896.19038931429,6040.16947295684,6120.52551647063,6187.42049726751,6254.3154780644,6656.00282390084,7088.87758624481,7521.75234858878,8007.42711093278,8493.10187327676,8978.77663562074,9464.45139796472,9950.12616030869,10413.4479847022,10731.805614151,11050.1632435997,11368.5208730485,11560.8505011205,11650.1738647788,11739.497228437,11778.8205920953,11768.1439557536,11707.4673194119,11696.7906830702,11686.1140467285,11625.4374103867,11614.760774045,11604.0841377033,11593.4075013616,11632.7308650199,11722.0542286782,11811.3775923364,11900.7009559947,11990.024319653,12079.3476833113,12168.6710469696,12257.9944106279,12347.3177919721,12436.6411556304,12525.9645192887,12720.3096830057,12969.9570327173,13219.6043824289,13469.2517321405,13718.8990818522,13968.5464315638,14218.1937812753,14467.8411309869,14717.4884806986,14967.1358304102,15216.7831801218,15466.4305298334,15655.409655817,15836.3467257915,16017.2837957659,16198.2208657404,16379.1579357149,16560.0950415149,16711.8872378562,16789.7588882249,16867.6305385937,16945.5021889625,17023.3738393312,17101.2454897,17179.1171400687,17256.9887904375,17334.8604408063,17412.732091175,17490.6037415438,17568.4753919125,17646.3470422813,17724.21869265,17802.0903430188,17879.9619933875,17957.8336437563,18021.753892739,18079.0124591866,18136.2710369714,18193.5296034191,18250.7881698667,18308.0467363143,18359,18359,18359,18359,18359,18359
"84",475081.0162,-7269.72674519999,-5482.22302547711,-3424.89959143737,-1277.48601455602,869.927562325305,1948.05632643946,2919.81294076736,3891.56955509522,4495.40123168615,4843.8117568879,5192.2223510749,5540.63287627662,5798.80185048142,5997.23061471377,6115.29883133406,6233.36704795437,6351.43526457467,6734.5649158524,7236.03931682653,7737.5137178007,8238.98811877483,8740.46251974899,9241.93692072314,9726.30807424297,10179.7944942627,10633.2809142824,11086.767334302,11540.2537543217,11993.7401743414,12286.7693084558,12553.1158659853,12819.4623812327,12985.80889648,13102.1554117274,13224.2743083373,13217.8508711985,13161.4274340597,13155.0039969209,13098.5805597821,13092.1571226433,13135.7336855045,13229.3102483657,13322.8868112269,13416.4633740881,13510.0399369493,13603.6164998105,13697.1930626717,13790.7696255329,13884.3461883941,13977.9227512553,14071.4993326447,14165.0758955059,14258.6524583671,14352.2290212283,14445.8055840895,14539.3821469507,14632.9587098119,14726.5352726731,14820.1118355343,14919.5354312593,15181.0699274611,15442.6044236629,15646.7566483423,15836.3091731125,16025.8616978826,16215.4142226527,16404.9667474229,16594.519272193,16730.4106467943,16811.9902144168,16893.5697981922,16975.1493658148,17056.7289334373,17138.30850106,17219.8880686825,17301.4676363051,17383.0472039277,17464.6267715503,17546.2063391729,17627.7859067955,17709.3654744181,17790.9450420407,17872.5246096632,17954.1041772858,18021.7380477268,18081.7230239199,18141.7080001129,18201.692976306,18261.6779524991,18321.6629286922,18359,18359,18359,18359,18359,18359,18359,18359,18359,18359
"85",497702.3564,-7378.70000000001,-5506.08294513266,-3329.37141841234,-1079.70712761852,1052.41014800619,2070.43768500772,3088.46522200925,4071.93899135382,4519.14661225307,4884.14696687568,5249.14739376833,5614.14774839088,5979.14810301349,6230.27707706951,6469.59501971657,6708.91296236368,7121.98494411484,7762.96524518987,8403.94554626491,9044.92584733997,9648.15813957153,10173.5106216291,10698.8631036867,11224.2155857443,11749.5680678019,12274.9205498595,12800.273031917,13283.7752175274,13557.762875634,13831.7505337406,14055.7382460968,14210.3111037991,14284.0257971154,14407.7404904318,14481.4551837482,14605.1698770646,14678.884570381,14805.3992636974,15031.9139570138,15308.4286503302,15584.9433436466,15861.458036963,16025.1291975381,16123.161478879,16221.1937602199,16319.2260415608,16417.2583229017,16515.2906042426,16613.3228855835,16711.3551669243,16809.3874676756,16907.4197490165,17005.4520303574,17103.4843116983,17201.5165930392,17299.5488743801,17397.581155721,17495.6134370618,17593.6457184028,17648.0205710178,17670.6434051734,17693.2662393289,17715.8890734845,17738.5119076401,17761.1347417957,17719.8364081948,17755.235094626,17840.6991347694,17926.1631749127,18011.6272150561,18097.0912721213,18182.5553122646,18268.019352408,18353.4833925513,18438.9474326947,18524.411472838,18609.8755129813,18695.3395531247,18780.803593268,18866.2676334113,18941.9049231902,19004.7461291779,19067.5873351657,19130.4285411535,19193.2697471412,19256.110953129,19290.6083944,19290.6083944,19290.6083944,19290.6083944,19290.6083944,19290.6083944,19290.6083944,19290.6083944,19290.6083944,19290.6083944,19290.6083944,19290.6083944,19290.6083944,19290.6083944
"86",521400.8288,-7378.70000000001,-5416.91687424734,-3115.13250063721,-758.348750955745,1246.30673843084,2312.80842303854,3379.31010764625,4275.80462438619,4658.18474568814,5040.56486699014,5422.94506400338,5805.32518530535,6127.70278482218,6378.4160314812,6629.12927814029,6938.81604314112,7610.31710382007,8281.81816449898,8953.31922517793,9624.82028585684,10296.3213465358,10967.8224072147,11639.3234678936,12310.8245285726,12982.3255892515,13653.8266499304,14223.6501770371,14631.8174884302,15013.1842098369,15200.2179965585,15337.2518401128,15524.2856268344,15661.319413556,15848.3532002776,15985.3869869991,16122.4207737207,16309.4545604423,16596.4883471639,16883.5221338855,17129.5692313213,17363.9362681858,17598.3033050502,17832.6703419146,18067.037378779,18354.2044156434,18641.3714525078,18928.5384893722,19215.7055262366,19502.8725631011,19689.1041303219,19791.8043128781,19894.5044750995,19997.204637321,20099.9047995425,20202.604961764,20305.3051239855,20389.4982512785,20413.1982887142,20436.89832615,20460.5983635857,20484.2984010214,20507.9984384572,20473.1868004284,20378.3866506855,20283.5865009426,20188.7863511997,20093.9862014568,19999.1860517139,19904.385901971,19809.5857522281,19714.7855837147,19619.9854339719,19651.1483782282,19740.6818529854,19830.2153277426,19919.7488024998,20008.0794133713,20073.9128506928,20139.7462880142,20205.5797253357,20271.4131626572,20337.2465999786,20380.7381248,20380.7381248,20380.7381248,20380.7381248,20380.7381248,20380.7381248,20380.7381248,20380.7381248,20380.7381248,20380.7381248,20380.7381248,20380.7381248,20380.7381248,20380.7381248,20380.7381248,20380.7381248,20380.7381248,20380.7381248
"87",546227.7218,-7378.70000000001,-5323.50509378599,-2890.69243554512,-421.6886533176,1449.435860945,2566.71982618124,3684.00379141752,4403.25584584122,4803.84328449392,5204.43072314665,5605.01824111564,6005.60567976834,6270.95758705595,6533.60873370417,6796.25988035242,7418.42647763045,8121.90156685322,8825.37665607609,9528.85174529892,10232.3268345217,10935.8019237445,11639.2770129674,12342.7521021902,13046.227191413,13749.7022806359,14301.3627150121,14728.965220226,15156.5677254398,15434.1702306538,15711.7727358676,16039.3753257468,16316.9778309607,16594.5803361745,16872.1828413884,17199.7853466023,17577.3878518162,17943.5155183889,18244.2166349586,18544.9177515284,18845.6188680981,19146.3199846679,19447.0211012376,19747.7222178074,20048.4233343772,20349.1244509469,20649.8255675167,20922.053325355,21167.5799251229,21413.1065248909,21658.6331246589,21904.1597730411,22202.4863728091,22500.8129725771,22799.139572345,23033.8302620075,23249.3950865728,23332.6135669532,23357.4420995141,23382.2706320749,23371.1819854573,23271.867855214,23172.5537249708,23073.2395947276,22973.9254644844,22874.6113342412,22775.2972039979,22675.9830737547,22576.6689435115,22477.3548132683,22378.040683025,22278.7265331176,22179.4124028744,22080.0982726312,21968.301245785,21844.1585829809,21720.0159201769,21595.8732573729,21471.7305945688,21522.7752028,21522.7752028,21522.7752028,21522.7752028,21522.7752028,21522.7752028,21522.7752028,21522.7752028,21522.7752028,21522.7752028,21522.7752028,21522.7752028,21522.7752028,21522.7752028,21522.7752028,21522.7752028,21522.7752028,21522.7752028,21522.7752028,21522.7752028,21522.7752028,21522.7752028
"88",572236.7659,-7378.70000000001,-5225.64544145329,-2655.56548869802,-68.9982330470521,1662.23712872606,2832.72141090757,3994.154904672,4536.77575263844,4956.4374636907,5376.09917474302,5795.76096888832,6145.87609527982,6421.033573964,6696.19105264821,7183.9023370019,7920.87392207916,8657.84550715645,9394.81709223366,10131.7886773109,10868.7602623882,11605.7318474654,12342.7034325427,13079.6750176199,13816.6466026972,14362.4149768825,14810.3780972236,15208.3412175647,15506.3043379057,15854.2674582468,16152.2305785879,16450.1937876257,16748.1569079667,17046.1200283078,17394.0831486489,17842.04626899,18290.009389331,18737.9725096721,19185.9356300132,19633.8987503543,20081.8618706953,20529.8249910364,20977.7881113775,21425.7512317186,21860.5180983323,22175.5373248947,22490.5565514571,22805.5757780196,23120.595004582,23435.6142311445,23750.6334577069,24065.6527466431,24364.3424112407,24592.6590983823,24787.2213429862,24957.7363371805,25128.2513313749,25298.7663255692,25344.7141220286,25437.9753070917,25531.2364921548,25677.2976772178,25770.5588622809,25797.0958496869,25693.0528023819,25589.0097550769,25484.9667077718,25380.9236604668,25276.8806131618,25172.8375658568,25068.7945185518,24943.9981022077,24813.9442930765,24683.8904839452,24553.8366748139,24423.7828656826,24250.8202855244,24048.514360209,23846.2084348937,23643.9025095784,23441.5965842631,23239.2906589477,23036.9847336324,22834.6788083171,22719.1912314,22719.1912314,22719.1912314,22719.1912314,22719.1912314,22719.1912314,22719.1912314,22719.1912314,22719.1912314,22719.1912314,22719.1912314,22719.1912314,22719.1912314,22719.1912314,22719.1912314,22719.1912314,22719.1912314
"89",599484.2503,-7378.69999999998,-5118.97139724978,-2409.2427944997,300.485808250436,1885.17108976952,3111.38886221187,4237.00909139679,4676.65331075087,5116.29753010493,5555.94174945899,5995.5860558626,6289.99623328369,6578.25554245972,6903.11969767459,7675.1827395827,8447.2457814909,9219.30882339904,9991.37186530716,10763.4349072154,11535.4979491235,12307.5609910316,13079.6240329398,13851.687074848,14405.0441886165,14874.3374101685,15293.6306317205,15612.9238532725,15932.2170748245,16251.5102963766,16570.8035179286,16890.0968324007,17209.3900539526,17628.6832755047,18097.9764970567,18567.2697186087,19036.5629401607,19505.8561617128,19975.1493832648,20444.4426048168,20913.7358263688,21383.0290479208,21852.3222694728,22321.6154910249,22790.9087125769,23260.2019341289,23729.4951556809,24198.7883772329,24668.0815987849,25137.374820337,25561.4516466847,25932.9835599453,26172.1717180267,26411.359876108,26650.5480341894,26820.9294766861,26923.8712156072,27026.8129545283,27129.7546934494,27232.6964323705,27335.6381712916,27380.0270359699,27422.4148108198,27464.8025856696,27507.1903605195,27602.3781353694,27697.5659102192,27792.7536850691,27862.2394269854,27943.7164509718,27807.4700318115,27671.2235856745,27534.9771665142,27324.873920995,27112.9350467457,26900.9961724964,26689.0572982471,26477.1184239978,26265.1795497485,26053.2406754992,25841.3018012499,25629.3629270006,25417.4240527513,25205.485178502,24993.5463042527,24781.6074300034,24569.6685557541,24357.7296815048,24145.7908072555,23972.5755138,23972.5755138,23972.5755138,23972.5755138,23972.5755138,23972.5755138,23972.5755138,23972.5755138,23972.5755138,23972.5755138,23972.5755138,23972.5755138
"90",628029.1442,-7378.70000000001,-4989.94562980963,-2151.19125961931,687.563110571122,2118.72021934303,3403.32527417879,4362.61303434198,4823.19124418692,5283.76945403186,5744.3476638768,6138.99376705085,6440.97876024945,6742.96375344798,7381.03042380311,8189.85582869974,8998.68123359635,9807.50663849292,10616.3320433895,11425.1574482861,12233.9828531827,13042.8082580793,13851.6336629759,14427.3574726284,14918.9964442322,15310.635415836,15652.2743874398,15993.9133590436,16335.5523306474,16677.1913022512,17018.8302738551,17360.4693428034,17852.1083144072,18343.747286011,18835.3862576149,19327.0252292186,19818.6642008224,20310.3031724262,20801.9421440301,21293.5811156339,21785.2200872377,22276.8590588415,22768.4980304453,23260.1370020491,23751.775973653,24243.4149452568,24735.0539168605,25226.6928884644,25651.5031129582,26047.9861545742,26444.4691961902,26840.9523163098,27237.4353579258,27500.2557757067,27754.0049223409,28007.7540689752,28261.5032156094,28515.2523622436,28722.2137744731,28830.0571617926,28937.9005491121,29045.7439364317,29153.5873237512,29261.4307110708,29369.2740983903,29450.1236129867,29529.4202213099,29567.4387564866,29583.2980781512,29582.9879867364,29519.5507000778,29508.9134008587,29498.2761142001,29487.6388275416,29529.801540883,29465.4233067857,29243.3928034808,29021.3623001758,28799.3317968709,28577.3012935659,28355.270790261,28133.240286956,27911.2097836511,27689.1792803461,27467.1487770412,27245.1182737362,27023.0877704313,26801.0572671263,26579.0267638214,26356.9962605165,26134.9657572115,25912.9352099445,25690.9047066396,25468.8742033346,25285.6406331999,25285.6406332,25285.6406332,25285.6406331999,25285.6406332,25285.6406332,25285.6406332
"91",657933.2247,-7378.70000000001,-4854.77620337476,-1880.8524067495,1017.61747483135,2363.38996644184,3709.16245805225,4494.19770353398,4976.70669157765,5459.21567962118,5941.72466766479,6282.78619784181,6599.15043383473,7034.35899327419,7881.69722873261,8729.03546419108,9576.3736996495,10423.711935108,11271.0501705663,12118.3884060248,12965.7266414832,13813.0648769416,14427.3234604785,14942.3721918356,15357.4209231927,15722.4696545498,16037.5183859068,16402.5671172639,16767.615848621,17082.6645799781,17547.7133113352,18062.762144672,18577.810876029,19092.8596073861,19607.9083387432,20122.9570701003,20638.0058014574,21153.0545328145,21668.1032641715,22183.1519955287,22698.2007268858,23213.2494582428,23728.2981895999,24243.346920957,24758.3956523141,25273.4443836712,25708.0847701841,26123.4466503107,26538.8085304374,26954.1704105641,27331.0486660421,27596.8803219578,27862.7119252389,28128.54352852,28394.3751318011,28660.2067350822,28926.0383383633,29191.8699416443,29457.7015449254,29723.5331482065,29989.3647514875,30255.1963547686,30496.7585627691,30732.6841106811,30968.609658593,31067.3604511665,31126.7283362,31126.7283362,31126.7283362,31126.7283362,31126.7283362,31126.7283362,31126.7283362,31085.4239185059,31018.9660176857,30952.5081168654,30886.0502160451,30872.3923152248,30858.7344144046,30897.8765135843,30884.218612764,30756.3416513032,30523.7389984323,30291.1363455613,30058.5336926904,29825.9310398195,29593.3283869485,29360.7257340776,29128.1230812066,28895.5204283357,28662.9177754647,28430.3150765384,28197.7124236675,27965.1097707966,27732.5071179256,27499.9044650547,27267.3018121838,27034.6991593128,26802.0965064419,26661.2283362,26661.2283362
"92",689261.2104,-7378.70000000001,-4713.17058341831,-1597.64116683669,1209.85738515898,2619.70984687863,4014.00371388262,4632.04787534536,5137.53189202424,5643.01590870306,6101.99719013786,6433.42541296789,6764.85357017515,7518.51877542122,8406.20365872621,9293.88854203114,10181.5734253361,11069.2583086411,11956.943191946,12844.628075251,13732.3129585561,14402.7633940723,14942.3365584342,15381.909722796,15721.4828871579,16111.0560515197,16450.6292158816,16840.2023802434,17229.7755446052,17719.3487089671,18258.9218733289,18798.4951445263,19338.0683088881,19877.64147325,20417.2146376118,20956.7878019737,21496.3609663355,22035.9341306974,22575.5072950592,23115.080459421,23654.6536237829,24194.2267881447,24733.7999525066,25273.3731168684,25727.8050655083,26162.9447141872,26598.0843628661,27033.224011545,27394.3007425433,27672.7901176978,27951.2794928523,28229.7689231477,28508.2582983022,28786.7476734567,29065.2370486112,29343.7264237657,29622.2157989202,29900.7051740747,30179.1945492292,30440.5407328905,30687.7000533401,30934.8593737897,31182.0186942394,31409.446319376,31569.5777100898,31729.7091008037,31889.8404915175,32049.9718822313,32210.1032729452,32370.234663659,32530.3660543728,32567.8156784,32567.8156784,32567.8156784,32567.8156784,32567.8156784,32567.8156784,32567.8156784,32567.8156784,32507.4970157463,32437.8746719577,32368.2523281691,32298.6299843805,32334.6076405918,32317.7852968032,32300.9629530146,32285.9529362909,32042.2747330307,31798.5965297705,31554.9183265103,31311.2401232501,31067.5618717417,30823.8836684815,30580.2054652213,30336.5272619611,30092.8490587009,29849.1708554408,29646.6004064,29646.6004064,29646.6004064,29646.6004064
"93",722080.9018,-7378.70000000001,-4564.82230491805,-1300.94460983618,1411.25094400867,2888.23459201155,4246.90886854604,4776.46188720083,5306.01490585558,5835.56792451028,6244.02800093958,6591.23742809458,7095.77952400252,8025.73219126355,8955.68485852465,9885.63752578571,10815.5901930468,11745.5428603079,12675.495527569,13605.44819483,14351.3417004868,14916.6070472533,15381.8723940199,15747.1377407864,16162.4030875529,16527.6684343195,16892.933781086,17308.1991278525,17873.4644746191,18438.7298213856,19003.9951681521,19569.2606268412,20134.5259736078,20699.7913203743,21265.0566671408,21830.3220139074,22395.5873606739,22960.8527074404,23526.118054207,24091.3834009735,24656.6487477401,25221.9140945066,25707.0253558655,26162.8845064836,26618.7436571018,27074.6028077199,27434.0436533364,27725.7935097321,28017.5433661277,28309.2932225233,28601.043078919,28892.7929930811,29184.5428494767,29476.2927058723,29768.0425622679,30059.7924186636,30346.340019115,30605.2680166662,30864.1960142173,31123.1240117685,31378.913977869,31546.6701452965,31714.426312724,31882.1824801515,32049.9386475789,32217.6948150065,32385.450982434,32553.2071498614,32720.9633172889,32888.7194847164,33056.4756521439,33224.2318527871,33391.9880202146,33559.7441876421,33727.5003550696,33895.256522497,34063.0126899246,34077.5214828,34077.5214828,34077.5214828,34077.5214828,34077.5214828,34077.5214828,34077.5214828,34050.3299408241,33977.3924767252,33904.4550126263,33831.5175485274,33811.3800844285,33844.0426203296,33823.9051562307,33830.3831649156,33575.1020405694,33453.6846088,33453.6846088,33453.6846088,33453.6846088,33453.6846088,33453.6846088,33453.6846088,33453.6846088
"94",756463.3276,-7378.70000000001,-4409.41031106573,-990.120622131537,1622.2340093079,3169.54534574394,4372.98419698692,4927.75228132983,5482.52036567274,6029.07972267145,6392.82171609643,6756.56378154221,7582.86389339916,8557.09695708106,9531.33002076301,10505.5630844449,11479.7961481268,12454.0292118087,13428.2622754906,14270.5559904774,14862.7368723233,15354.9177541692,15747.098636015,16139.2795178609,16581.4603997068,16973.6412815526,17415.8221633985,18008.0030452443,18600.1839270902,19192.3648089361,19784.545690782,20376.7266898797,20968.9075717255,21561.0884535714,22153.2693354173,22745.4502172631,23337.631099109,23929.8119809548,24521.9928628007,25114.1737446466,25641.844053623,26119.409280918,26596.974508213,27074.5397355081,27447.895176194,27753.5369216629,28059.1786671317,28364.8204126005,28670.4621580693,28976.1039035382,29281.745649007,29587.3874549929,29893.0292004618,30198.6709459306,30481.923763617,30753.1808127206,31024.4378618241,31295.6949109278,31498.708312133,31674.4523157776,31850.1963194222,32025.9403230667,32201.6843267113,32377.4283303559,32553.1723340005,32728.9163376451,32904.6603412896,33080.4043449342,33256.1483485788,33431.8923522234,33607.636355868,33783.3803943098,33959.1243979544,34134.868401599,34310.6124052436,34486.3564088881,34662.1004125327,34837.8444161773,35013.5884198219,35189.3324234665,35365.0764271111,35540.8204307556,35659.1130696,35659.1130696,35659.1130696,35659.1130696,35659.1130696,35659.1130696,35659.1130696,35831.6757736786,36022.7018645966,36213.7279933378,36404.7540842558,36648.5801751738,36945.2062660918,37189.0323570099,37442.0460016,37442.0460016,37442.0460016,37442.0460016,37442.0460016
